Age,MonthlyIncome,YearsWithCompany,ContractType,UsageHours,CustomerSatisfaction,NumComplaints,NumProducts,LoyaltyScore,LastActivityDays,Retention
46,7690,8,1,11.202898577652714,2.814082835846015,1,4,24.8108067141054,13,1
30,5069,21,1,29.09083911588595,3.9418499391433945,2,2,46.90837780092173,174,1
20,7320,8,0,3.1258377580773304,2.121394172282436,3,1,53.81047943168265,51,0
19,6334,26,1,5.894161639037871,6.992812392367318,2,3,84.53559110818595,328,0
33,5236,10,0,48.48251837283688,7.675220206394366,3,2,84.60634863246861,77,1
47,5234,23,0,5.988536327691115,1.15109931889686,2,2,64.41302029165439,26,1
55,4118,29,0,38.12187266304496,7.007173987902972,0,4,75.39828091991252,300,0
23,2083,19,0,35.11491054843554,3.83922548374564,0,4,66.0600914623616,151,0
62,2084,10,1,37.88555808155921,9.475621824880182,3,1,31.0018236780132,229,1
24,2749,6,0,28.908706949434645,2.9913220206549793,2,5,73.33174574471805,337,0
22,4166,14,1,27.84290026890282,4.4927037568019195,0,1,92.63205054496433,275,0
24,4546,2,0,29.219275879145073,9.711533427526964,1,3,74.82033265980361,295,1
51,9231,16,0,2.3993011080018247,6.581581855878163,0,4,9.284787475573657,260,0
49,2350,3,1,37.159190150826426,2.058434980015833,1,3,39.24123780912624,352,0
66,2994,19,1,19.037952370931517,3.589805142632156,1,5,72.07164845180316,137,0
30,7580,28,1,37.76125528237116,6.103677409981755,0,2,96.97092425505294,257,1
47,1743,29,0,46.051105433964935,6.545874774884172,4,4,58.31626391012169,82,0
42,4282,28,1,10.05892765217608,1.3618885065023663,4,5,61.80233960512064,189,0
38,5133,4,0,13.99428030240091,7.192187895042892,0,2,84.12224636539153,305,1
38,7611,28,1,21.461496442781552,3.682515322624488,0,3,14.208077271909975,138,0
45,4427,19,1,37.527363449825216,4.126660371646316,3,4,39.73530819536591,292,0
65,9821,8,0,16.686478223455186,6.345163393638979,0,5,22.764863688249058,84,1
37,5910,20,1,27.60837558086611,6.06427715919174,3,3,37.660258355972964,154,0
51,4985,4,0,32.07354812715025,2.589000817601068,3,2,56.23679574615418,142,1
22,6756,13,0,15.786079306755655,5.649649363920786,3,1,26.625813960751362,110,0
35,8443,23,1,1.3530794915600075,7.06277406560452,1,1,88.42924500628884,322,0
56,1491,22,1,19.692542777058765,6.9405511019557915,1,2,42.79041333617638,89,1
60,7441,11,0,8.53071950136837,1.6852048585150756,1,4,37.47931821111421,147,0
28,8976,17,0,41.416950510537696,7.334623833975111,3,5,21.370963697180965,316,1
34,5153,16,1,38.459876877600806,4.2717229147581515,2,4,3.7169497293322955,268,1
65,2949,16,0,37.9233439633957,4.23719127067597,1,3,96.95402745442301,214,0
62,6493,16,1,34.450226412255645,9.396206602170777,4,1,10.064542268904058,75,1
39,4133,25,1,8.652704768717037,8.923469149002932,3,4,87.31548453588327,348,0
54,3134,28,0,37.81688396460249,3.869655403687612,4,3,73.80717929918006,356,0
37,1610,5,1,31.846353849778268,3.7447216555554714,3,1,92.28181955101121,128,1
65,8566,20,1,45.07974704438431,2.0823679647504805,0,5,12.161460370973984,24,0
65,7117,24,1,20.2748556002606,1.9536322622481352,3,1,89.8383726390134,187,1
65,5741,21,1,41.42379101942676,1.897545899281348,0,1,11.698600125079537,321,1
63,3561,13,1,20.527390079848434,2.398258651310219,1,4,11.421598944443867,286,0
23,8045,9,0,2.0420300726245313,1.5500826521266908,4,4,13.388378594198764,345,0
51,1828,9,0,42.33741058839829,4.250977371784998,4,1,74.84477226878643,33,0
31,2695,11,0,32.013074021558594,6.947361998470559,4,2,24.25434438589739,123,1
65,6774,27,1,16.339035361542784,6.887701551324472,2,3,53.94712804882293,282,1
40,4465,4,1,33.098040646749936,3.692267242509038,2,4,13.903022781368351,219,0
37,1265,12,1,19.010919643893946,3.0159364195178218,0,5,93.57858293167861,225,1
30,2289,22,0,10.877229704919731,2.141295176483444,0,3,68.12043770112872,302,0
64,6411,20,1,45.46241971463298,5.272480199072397,0,5,12.723810780316041,346,0
61,1472,0,0,10.60017643753817,4.761479809959516,0,5,64.85361734816037,318,1
58,7542,8,1,15.48513516682768,7.9147299755954075,3,2,95.75745130443966,4,0
49,6192,3,1,32.99082398654477,9.553112345189463,3,4,97.31169279465003,134,1
43,2896,4,0,36.515492055900474,7.0719116543398455,4,5,93.31900067684094,74,0
67,4154,12,1,22.19422751555724,3.267121340185207,3,3,14.262239546230452,187,0
31,7317,19,0,12.775904654694864,1.7159315294730941,4,2,77.88037371735716,242,0
69,2611,15,0,10.078329255676687,4.457111116415119,1,5,12.809729307950318,157,0
53,7434,5,0,30.84649165280151,5.867427114320462,0,1,44.456702919699985,329,1
25,5476,24,0,2.8632019547532885,9.370301257831205,4,4,78.72970708280053,24,1
57,9377,0,1,21.05602939400646,6.186064929678036,0,1,79.87886963648927,205,1
39,4333,3,0,40.559538323824384,5.888540041618039,0,4,99.08497770582976,84,0
39,3226,29,0,46.46465723871256,4.998138883716162,0,5,52.92478873706629,200,1
33,4213,9,0,13.443719231820628,2.811735731601747,3,4,31.74082428645174,10,1
44,5015,2,0,39.06048443174535,1.3415074880991527,0,3,48.015251186786934,302,0
27,2291,2,1,13.261091506163428,1.5141529583704036,1,5,10.076020882648558,350,0
42,3517,11,0,13.43918973279759,5.14896406323522,0,2,97.37793439997667,14,0
48,9049,7,1,20.169711063141964,4.6210379247281965,0,2,11.339438124820516,311,1
38,3154,23,0,8.017148826730981,7.332809138746712,3,2,10.763538693650903,120,1
44,8604,22,0,11.623837326010609,9.257598615192773,3,3,54.68135350854413,129,0
34,4102,25,0,21.766799755874633,7.249005814908096,1,5,69.11145271122642,230,0
50,4618,27,0,36.69877419851588,7.821303566951482,2,3,67.80286368838576,36,0
48,4843,4,0,32.05263014623289,6.0149705273130465,2,5,90.59851222289436,310,0
67,1520,1,0,9.868615125392115,3.847829209085008,0,3,14.812725345098096,111,0
59,2644,20,1,7.000438820857235,5.363065453398332,3,1,64.37250443090376,288,1
43,1654,19,0,10.331708926467382,2.5147789103770988,1,5,59.55132333252,230,1
38,1041,13,0,14.830552024433448,4.698421351657912,1,5,47.294566998278434,33,1
53,4784,23,0,21.03228849742742,7.2672898812447855,1,5,98.24410066356518,291,0
18,4951,29,0,43.94635599881143,4.280911622585089,4,3,55.73022803833459,103,1
21,6420,29,1,1.8571963982910735,4.514363363449764,0,3,15.184813026281823,286,0
21,2513,5,0,32.38199578075333,8.838501778244545,2,3,95.45412509825455,357,0
43,5766,0,1,6.324754041848947,6.699185512695912,0,5,97.57971164975106,57,0
21,4736,20,0,37.92778801231368,1.220533282838463,2,1,15.337900717774005,97,0
66,5924,23,1,46.58404985264235,1.2470796672097895,1,1,2.5748554717777563,314,1
26,8892,16,1,2.510850032157436,7.645630332233911,1,1,58.20640090892645,317,0
47,9411,0,0,44.31205693239605,9.567929420235606,2,2,49.613846480963936,180,1
68,5009,11,1,32.398889381061906,9.392382669227104,1,2,73.75851026668259,214,0
62,5959,11,0,27.06764144192793,1.1862100098900497,1,4,24.42490124326104,182,0
21,2629,14,0,28.45558489589359,4.869740237904181,0,3,48.14012820141488,86,1
22,8226,2,0,45.97259353169263,4.578124970889385,4,1,46.35052016296255,23,1
62,4249,13,0,9.934412827198145,2.451572551893153,1,5,75.1237335341319,316,0
40,1460,28,1,2.9939853166538173,6.681065995835972,3,4,30.41143772880394,190,1
33,1289,0,0,43.81951607444243,2.3513244133409543,0,3,38.42022732362874,31,0
39,1223,13,0,29.707140303403346,6.318156841498634,1,2,47.95932340639252,162,0
54,3445,13,1,8.596339900490323,7.7415886416320685,3,5,33.39130814486245,333,0
25,8327,5,1,35.385862845862725,3.854158063464359,3,2,18.329811488453327,258,0
65,1453,12,1,45.432369163404836,3.240805598539276,3,3,12.337016925000375,238,1
50,3046,4,0,1.629755647245712,2.684297773190784,3,2,80.32804570476965,272,1
55,6911,11,1,32.85302539754489,3.6052562778121913,0,4,38.21271219909705,276,0
60,9882,20,1,19.009735406556857,1.128112766719993,4,5,13.18012623367997,336,0
33,6479,2,0,4.579271255433472,5.617854248250873,2,1,60.73223437585691,301,0
22,4386,1,0,17.834773735969545,7.84414361888497,4,3,84.69037774994085,319,0
33,5701,0,0,46.72849607103313,3.635740944636691,0,1,53.9374997421272,148,0
24,5824,17,1,16.8359941614102,6.151685776760348,2,2,78.92310188981185,215,0
68,7165,14,0,30.760563806439155,6.321660236463494,4,1,5.054834785541398,113,1
18,3468,25,1,15.87789467866255,2.510070993335274,4,1,53.84284713476656,251,1
26,7090,15,1,17.92100553118515,5.911441652909742,4,4,68.0204655406029,52,0
35,6774,24,1,25.110852830776206,1.689001834177825,1,2,78.40662243920136,47,0
62,3315,25,1,46.31576114804793,5.806873696476019,2,4,14.511861529107533,277,0
64,4925,4,1,18.83149805025268,9.94527127779444,2,1,36.39529308335118,57,0
20,1738,15,1,22.09726464972677,4.607673008550675,4,4,51.684245243236376,327,0
41,6225,11,1,44.43997361151677,3.824935768136183,2,2,17.702085407454742,354,0
45,5751,15,0,23.73538505100774,2.8418875678394144,3,4,51.273152307436305,346,1
27,8796,10,1,39.84823325174217,8.174420865411676,4,1,61.187007079904085,242,1
26,3218,7,0,2.3489738542746923,5.1095899197428265,0,3,5.02067924988272,58,1
30,8915,2,1,7.446448763415605,8.164942803171595,3,3,6.662721876176582,178,1
65,7543,20,1,34.141820188418976,9.243542791028181,2,2,69.25332343993485,250,0
52,8106,27,0,39.12387402916792,8.788999484695726,3,3,6.415129107004482,23,0
40,1874,15,0,38.85933653322305,8.675220168987604,0,4,85.52276581387625,245,0
64,9526,6,0,27.80391267631238,2.951704374210328,0,3,40.92170925458404,300,0
34,6987,27,0,12.172524702451012,5.892933573313963,3,1,40.05036013831534,229,0
63,2178,1,0,12.916555102240983,6.427492619585274,3,1,10.085296422931867,259,0
24,1629,18,1,10.74987757770805,2.492920012015107,1,5,54.29280432604694,226,1
69,7519,2,1,22.89846730093799,7.718542428046084,0,1,24.04948384481604,357,0
33,7014,10,0,27.969440362055387,1.4803955172002894,3,1,20.394883668481373,70,0
57,1080,8,0,1.400383683500054,7.604018041595644,4,3,75.81966786084695,357,0
53,1909,10,1,17.051025304249762,3.4249141032064565,4,3,66.04939968315905,56,1
37,9641,0,0,42.82969826926787,2.313797348251338,4,5,96.8196821521398,333,0
41,4070,28,1,20.67303257530784,2.674548208641053,3,4,90.85122007444826,232,0
64,6429,24,0,26.622971863088196,4.866640773969658,4,4,69.50323601204784,299,1
22,5078,29,1,23.530349715510013,5.0854457714837995,0,4,67.38855286230502,130,0
62,2979,29,1,8.121513743178934,5.263111209897849,1,3,92.48748645601844,92,0
23,5775,0,1,5.988067509560938,5.227896691402044,4,5,49.28272311697376,217,1
45,7828,11,1,12.148770962599938,7.107773859828141,2,5,44.320532987734055,360,0
22,1729,9,1,33.298565877255704,2.3270025011563416,4,2,20.70254631252666,129,1
66,8905,22,0,43.76269180216001,4.406705934371352,0,1,3.155499547445169,288,1
56,4020,11,0,13.837593034297008,3.8954073219039067,2,3,77.47338062191167,239,1
55,5775,13,1,17.286296674867614,2.005807941385063,2,3,15.183656150708272,221,1
19,2320,10,1,18.3476395857924,9.500396662575916,1,2,43.00832778903996,130,1
60,7332,3,0,37.442202329341924,2.0578400498390885,4,4,79.0531643358697,187,0
56,4264,9,1,20.29350967439336,9.896201447414475,2,2,10.083143684013425,80,0
38,5608,23,0,26.448261267184588,3.316727446039778,2,3,81.59606072057913,294,1
57,3908,16,0,34.412423541190634,4.306651222310617,4,4,46.31313220970329,129,1
54,4043,0,0,45.41631242493748,9.358009017636162,1,1,65.24622409795037,58,0
35,3190,5,0,5.715048921962043,6.950394372205365,4,1,97.89381060743098,181,0
65,6946,4,0,46.93407024143438,5.662752247897966,2,5,97.85440217598848,242,0
63,4504,20,1,25.743316519026127,6.8126466568738575,2,4,77.41341159613151,54,0
29,8306,17,1,6.062355052654798,1.7257121397430777,0,4,50.99937881120121,30,1
34,9981,17,1,26.61917884060615,1.5915830965258624,4,3,13.55331264613681,127,0
54,9114,3,0,23.50647254451537,9.45702856142075,3,5,93.11531793932403,65,1
63,8964,17,0,9.933424602638716,6.343829590836483,3,2,92.33766698526352,91,0
55,2964,19,1,16.124173805077664,7.911370427541998,4,5,63.43174186917662,18,0
32,9608,20,0,17.545108269535014,9.218760860024808,4,5,93.6828895514868,361,0
24,2344,19,0,22.456883909560233,8.268560884315132,1,3,37.012992986847614,258,0
31,3737,15,0,41.22454087389427,3.0700077704202533,1,3,45.61941354484416,193,1
67,3645,21,1,21.739667304964104,1.2926221782154665,1,2,3.0897927711206696,86,0
18,1804,27,0,42.23123381235773,4.024947564825823,1,1,21.18991045679601,156,1
55,9021,14,0,21.308150834493432,2.435536913838302,1,1,63.24524688186246,155,1
20,7021,12,0,13.496712237199754,3.361979870411841,4,3,26.4037658175587,267,1
54,5918,2,0,20.22887840499057,9.340782607267068,4,2,11.750474473600246,141,0
61,5405,17,0,2.788127590288525,1.4878929886208367,3,1,62.95727816799026,338,0
48,5798,0,1,26.897877069189082,6.240492970362889,4,4,71.36066052822011,125,1
60,3575,4,1,1.5606405324363863,9.162995518206738,3,2,1.8770556694354505,94,1
30,7783,3,0,40.83460868334576,7.597370245841583,2,3,54.1418995968753,66,0
65,5792,8,0,27.794803189037772,3.1632781905475307,4,3,72.76601771397047,37,0
35,4713,25,0,39.26940898232867,3.423445671923563,3,5,68.10791268902032,325,0
34,9796,0,1,33.78093193006225,2.8710438849119573,0,2,28.807851131055802,55,0
34,5416,24,0,21.382952236820877,3.6253991893427058,4,4,74.47818399396868,233,0
28,1303,23,1,8.378182720947999,4.897183689033698,4,1,85.54775832257306,330,1
37,1518,29,0,19.97168057658686,9.547588775371556,2,5,82.93568968560128,146,1
27,5030,9,0,44.74487917257777,5.038425176444376,0,4,65.4233726897817,265,0
46,7335,11,0,2.2044434170199247,1.5560533237082232,3,1,32.5225169967523,251,0
65,7165,11,0,43.601531145494484,1.7270288239411555,4,4,21.975692606408558,61,0
51,1079,26,1,38.633004409597646,9.434623992872483,4,2,96.48834613286994,167,0
34,9294,14,1,16.29972701217296,4.303605218528697,4,1,1.8585625904565484,28,1
69,9920,19,1,25.478929807984965,6.731629138455706,2,3,90.70576361541994,291,1
59,3450,26,0,15.992218088271954,2.2887486884687,1,4,32.41895416560028,151,0
30,5914,28,1,47.08299294827054,4.006482704550667,3,2,29.37302394029805,254,1
61,9931,1,0,14.740432481927439,5.638787147898832,1,4,10.328126260678946,235,0
64,6709,14,0,28.14709385595622,3.742479769713543,4,4,23.267460275346384,297,1
56,9785,2,0,30.12429217663538,1.8468705822343212,3,4,84.868689917727,235,0
44,4549,9,1,44.37090037311079,3.2923802263741493,4,5,8.519922413524572,46,0
43,1562,24,0,43.713426647396574,4.208744225298078,0,2,18.343775258282115,33,1
45,6010,25,0,28.700812002300378,8.112103279558644,0,1,18.08474364579223,134,0
30,2699,1,1,49.310837040274784,1.068151483431032,3,3,97.23851266603278,7,0
29,7394,7,0,37.21296006483574,9.684553221972537,2,5,15.993124966118389,115,0
61,9916,25,0,18.39755674777851,2.2248658938479036,1,2,7.046785705349399,53,1
45,2342,0,1,4.761736976434657,6.060581101098476,1,4,21.464565255375767,263,0
19,2895,14,0,4.658368112017984,9.38919216177572,1,5,70.35987850327719,331,0
54,7228,3,1,23.90946532403699,5.146944211236064,4,4,24.44830092887903,90,1
51,5100,2,0,4.031152058720143,9.5289089103169,0,2,18.997127445677528,303,1
40,3282,12,0,11.982964281238191,4.277863636802768,3,1,70.91681216082502,85,1
69,1374,9,0,9.051879029924152,3.913749759123638,2,4,38.727260503854225,157,0
62,3322,1,0,25.827905374277098,4.031353019282695,4,5,80.40435747949195,45,0
46,5723,18,0,39.6186348069504,7.502661376060018,3,1,27.543587443603073,247,1
52,3051,18,0,6.179037138267129,8.68175817347397,0,5,17.70592594020083,71,0
28,2547,13,0,12.493668348814435,6.884842691988046,3,5,5.024155202566744,31,0
65,3453,8,0,8.385683906542695,8.600027280122877,4,4,45.110371431089,11,0
50,3364,18,1,14.725534169337166,3.9877113030333717,3,3,60.295839135205696,321,0
68,8598,24,0,40.486073504358075,6.388044723325809,0,1,74.97756627993593,265,1
28,7483,19,1,45.55959374537688,1.5784719958933373,4,1,44.02255534070643,191,0
26,8821,16,1,31.6033033250394,1.0237558693330413,3,2,52.43221989310016,2,0
31,5614,23,0,43.463127928733975,1.849175721300404,2,4,46.12969127573826,273,1
26,7030,25,0,21.8619646381868,9.11896003888945,3,5,6.934915456954214,285,0
56,1923,4,0,17.733921023227914,3.1321217861980215,3,1,66.07264366047515,88,1
65,5786,1,0,22.17581723354618,3.236387946877206,0,4,93.34768732942187,219,0
20,7758,24,1,6.842470530391597,6.899130205351042,3,4,37.28188718367408,211,0
46,8467,6,1,49.067670697138354,1.6910331583646956,3,5,15.700964525587574,102,1
36,8221,21,1,45.5295691776029,5.439854017961534,3,4,25.19545833942508,200,0
53,3258,1,0,11.171814649020199,4.132722578075478,4,1,96.21383705675719,6,0
49,5542,21,0,42.802544084833755,7.125078777349541,2,3,29.077245861034644,277,0
24,1069,11,1,14.610293963938743,4.085972663481803,4,2,35.98859102718115,291,0
45,6913,13,0,20.30915728795893,6.112944067937782,1,1,26.58825396419203,52,1
61,9125,6,0,18.350950808145836,9.720854571989191,1,2,30.36679034124689,251,0
35,8391,13,1,34.32319663616598,9.95418023499377,4,2,2.8155026214737005,239,1
22,1367,11,0,6.840250299845629,3.2142455181470937,3,5,16.145832996936512,264,0
40,2883,15,0,32.27955315925841,3.170308878317149,1,1,28.906283218001327,330,0
39,6308,13,0,38.36543532802837,5.5415311903394615,3,2,24.00565618690903,352,1
43,7529,20,0,24.796864063965906,1.628694216790406,0,3,3.3182821940761427,156,0
59,9876,20,1,30.768336315405325,9.702780181414019,0,5,59.778029854498826,204,0
29,6076,27,1,34.621523804476766,3.21131396482636,4,3,56.53021695374538,178,0
57,7925,3,1,41.92654753035317,7.438578530339341,3,3,93.6462414994781,189,0
36,7820,13,0,49.41046552483155,7.258819832525636,0,1,27.764350801472816,320,0
64,4713,25,1,46.10032111972333,1.587108522225086,2,3,45.58453899008948,90,1
18,4201,27,1,11.660151697848674,4.354763296154509,1,4,83.9391820220605,202,1
20,2920,0,0,6.575029365179162,5.428365093857584,2,4,70.5287945280771,206,0
44,9879,9,1,42.610895920805596,7.818091444384983,4,1,61.445861767022,114,0
35,1152,22,1,36.04016087053852,8.344936625192512,1,3,89.0189326111224,43,0
67,5653,2,0,8.321757472101146,8.277157691790043,4,4,22.201679242793645,348,0
47,8517,14,0,10.263905292679922,7.566876129701452,3,3,66.65517762531256,259,0
19,8176,20,1,17.51592655791645,4.272855466010786,0,4,53.725235173947496,92,0
22,7473,28,0,26.711392694164232,8.492213385128435,0,4,34.78513050788194,268,0
46,4790,12,1,49.285250192268464,7.570359659468235,1,1,20.846627237946418,43,1
50,7896,7,0,16.846941538812196,3.8021135659837753,1,3,31.434565753941413,161,1
59,5098,1,0,9.70800041152798,4.766869330300559,1,2,58.261556259114386,194,1
37,8576,19,0,13.726561916525212,2.9819732991299537,3,1,36.24091408711183,26,0
47,2059,8,0,34.79883659692611,1.245900151686123,4,2,98.80861027049487,73,0
59,3858,10,0,17.530188626122783,1.9492706186636521,3,5,89.18087360965603,158,0
22,8601,28,1,46.01040026716562,2.117063583709378,3,5,93.14002689429039,122,0
67,6950,1,1,23.81826484257266,4.285942900836365,0,2,20.631286474508858,280,1
38,9148,7,0,8.499162109941588,2.337702786921694,0,5,56.775110615356525,287,0
32,3266,8,0,5.054355446633844,7.49153363823616,3,2,66.948619225654,296,0
37,3248,11,1,25.94160995280028,7.474503609168423,1,4,32.02455701627699,29,1
25,5489,18,0,43.07334099218892,3.2207204888174776,3,1,86.75294670931105,132,0
66,8706,14,1,29.922268542131626,3.6137098184753143,1,2,65.85471653986248,232,1
48,9792,20,1,28.963028426532226,3.9186445451271177,4,4,45.02134915896896,240,1
29,8986,3,1,32.20996911325355,4.13857694231277,1,4,2.4431522931808614,207,0
38,1835,9,1,47.49192019009138,3.704044186619113,4,4,80.3722449355726,245,1
47,9591,12,1,42.362349050888845,1.2604720653002885,4,1,29.854215911314707,246,1
44,2007,25,0,35.69472046185808,3.4841065283374655,3,5,61.357628082871514,44,0
61,9958,27,1,44.69207780234304,1.5840395106231402,4,4,8.542469798790773,354,0
